"日期","channel_name","国家地区","newUser","activeUser","payNum","payNumWeb","payUser","activePayUser","payRate","payUserNew","payRateNew","ARPU","ARPPU","onlineTimeMin","payNumNew","payUserNew2","payNum2"
"2024-07-24(三)","AppStore","摩洛哥","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-24(三)","googleplay","荷兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-24(三)","googleplay","以色列","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-24(三)","AppStore","摩尔多瓦","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-24(三)","googleplay","阿联酋","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-24(三)","AppStore","英属维尔京群岛","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-24(三)","googleplay","斯里兰卡","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-24(三)","AppStore","意大利","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-24(三)","googleplay","新西兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-24(三)","googleplay","缅甸","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-24(三)","AppStore","葡萄牙","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-24(三)","AppStore","挪威","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-24(三)","googleplay","伊朗","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-24(三)","googleplay","洪都拉斯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-24(三)","googleplay","伊拉克","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-24(三)","AppStore","马耳他","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-24(三)","AppStore","关岛","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-24(三)","AppStore","希腊","-","0","0","0","0","0","0%","0","-","0","0","0","0","0","0"
"2024-07-24(三)","googleplay","关岛","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-24(三)","googleplay","卡塔尔","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-24(三)","AppStore","卡塔尔","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-24(三)","AppStore","白俄罗斯","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-24(三)","AppStore","阿塞拜疆","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-24(三)","googleplay","摩洛哥","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-24(三)","AppStore","北马里亚纳群岛","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-24(三)","AppStore","爱尔兰","-","2","0","0","0","1","0%","0","-","0","0","78.45","0","0","0"
"2024-07-24(三)","googleplay","南非","-","1","-","-","-","-","0%","0","-","0","-","87.75","-","-","-"
"2024-07-24(三)","AppStore","比利时","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-24(三)","AppStore","土耳其","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","日本","855","17,034","53,554.2","1,839.69","1,389","5,857","8.15%","40","4.36%","3.14","38.56","83.74","1,015.02","162","3,807.63"
"2024-07-25(四)","googleplay","日本","927","6,402","24,472.72","294.83","573","2,048","8.95%","16","1.7%","3.82","42.71","89.07","390.6","70","1,735.36"
"2024-07-25(四)","AppStore","中国","5","69","21.96","19.99","2","23","2.9%","0","0%","0.32","10.98","125.51","0","1","6.97"
"2024-07-25(四)","googleplay","中国","5","37","109.85","0","5","8","13.51%","0","0%","2.97","21.97","100.05","0","1","9.99"
"2024-07-25(四)","AppStore","美国","0","17","41.89","0","2","8","11.76%","0","0%","2.46","20.94","64.82","0","1","9.98"
"2024-07-25(四)","googleplay","越南","0","6","-","-","-","-","0%","0","0%","0","-","60.31","-","-","-"
"2024-07-25(四)","googleplay","韩国","1","6","0","0","0","0","0%","0","0%","0","0","77.68","0","0","0"
"2024-07-25(四)","googleplay","泰国","0","3","0","0","0","1","0%","0","0%","0","0","123.38","0","0","0"
"2024-07-25(四)","AppStore","越南","1","5","0","0","0","0","0%","0","0%","0","0","78.67","0","0","0"
"2024-07-25(四)","googleplay","马来西亚","1","3","0","0","0","0","0%","0","0%","0","0","131.12","0","0","0"
"2024-07-25(四)","googleplay","美国","0","4","-","-","-","2","0%","0","0%","0","-","61.51","-","-","-"
"2024-07-25(四)","AppStore","加拿大","0","5","0","0","0","1","0%","0","0%","0","0","70.46","0","0","0"
"2024-07-25(四)","AppStore","泰国","1","3","0","0","0","0","0%","0","0%","0","0","36.04","0","0","0"
"2024-07-25(四)","AppStore","韩国","0","3","0","0","0","0","0%","0","0%","0","0","94.68","0","0","0"
"2024-07-25(四)","googleplay","印度尼西亚","0","2","0","0","0","0","0%","0","0%","0","-","52.74","0","0","0"
"2024-07-25(四)","AppStore","澳大利亚","0","4","0","0","0","1","0%","0","0%","0","0","58.38","0","0","0"
"2024-07-25(四)","googleplay","俄罗斯","0","2","-","-","-","-","0%","0","0%","0","-","259.65","-","-","-"
"2024-07-25(四)","AppStore","马来西亚","1","5","1.99","0","1","2","20%","0","0%","0.4","1.99","164.39","0","0","0"
"2024-07-25(四)","AppStore","英国","0","3","0","0","0","1","0%","0","0%","0","0","183.36","0","0","0"
"2024-07-25(四)","googleplay","墨西哥","0","2","0","0","0","0","0%","0","0%","0","0","67.55","0","0","0"
"2024-07-25(四)","googleplay","新加坡","0","3","-","-","-","-","0%","0","0%","0","-","236.99","-","-","-"
"2024-07-25(四)","googleplay","巴西","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","新加坡","0","3","0","0","0","1","0%","0","0%","0","0","27.32","0","0","0"
"2024-07-25(四)","AppStore","菲律宾","0","1","-","-","-","0","0%","0","0%","0","-","6.58","-","-","-"
"2024-07-25(四)","googleplay","加拿大","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","新西兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","法国","1","1","-","-","-","-","0%","0","0%","0","-","76.25","-","-","-"
"2024-07-25(四)","googleplay","多米尼加共和国","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","智利","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","德国","1","2","-","-","-","-","0%","0","0%","0","-","278.83","-","-","-"
"2024-07-25(四)","AppStore","俄罗斯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","阿根廷","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","德国","0","2","9.99","0","1","1","50%","0","0%","5","9.99","134.82","0","1","9.99"
"2024-07-25(四)","googleplay","菲律宾","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-25(四)","AppStore","印度尼西亚","0","3","0","0","0","1","0%","0","0%","0","0","91.98","0","0","0"
"2024-07-25(四)","googleplay","秘鲁","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","澳大利亚","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","巴西","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-25(四)","googleplay","哥伦比亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","法国","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-25(四)","googleplay","厄瓜多尔","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","英国","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","意大利","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","荷兰","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","哥斯达黎加","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","西班牙","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","印度","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","阿根廷","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","柬埔寨","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","瑞士","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","比利时","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","西班牙","1","1","-","-","-","-","0%","0","0%","0","-","25.9","-","-","-"
"2024-07-25(四)","googleplay","乌拉圭","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","蒙古","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","印度","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","埃及","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","巴拿马","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","瑞典","0","1","-","-","-","0","0%","0","0%","0","-","98.58","-","-","-"
"2024-07-25(四)","googleplay","沙特阿拉伯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","波兰","0","1","-","-","-","-","0%","0","0%","0","-","10.7","-","-","-"
"2024-07-25(四)","googleplay","危地马拉","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","巴拉圭","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","土耳其","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","多米尼加共和国","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","匈牙利","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","缅甸","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","南非","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","尼泊尔","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","阿联酋","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-25(四)","googleplay","波兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","巴拉圭","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","法属波利尼西亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","巴哈马","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","柬埔寨","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","克罗地亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","哥斯达黎加","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","阿尔及利亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","老挝","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","墨西哥","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","丹麦","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","伊拉克","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","乌克兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","白俄罗斯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","芬兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","玻利维亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","摩洛哥","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","荷兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","以色列","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","摩尔多瓦","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","阿联酋","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-25(四)","AppStore","英属维尔京群岛","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","斯里兰卡","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","意大利","0","1","-","-","-","0","0%","0","0%","0","-","22.52","-","-","-"
"2024-07-25(四)","googleplay","新西兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","缅甸","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","葡萄牙","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","挪威","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","伊朗","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","洪都拉斯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","伊拉克","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","马耳他","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","关岛","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","希腊","-","0","0","0","0","0","0%","0","-","0","0","0","0","0","0"
"2024-07-25(四)","googleplay","关岛","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","卡塔尔","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","卡塔尔","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","白俄罗斯","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","阿塞拜疆","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-25(四)","googleplay","摩洛哥","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","北马里亚纳群岛","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","爱尔兰","-","1","0","0","0","1","0%","0","-","0","0","21.93","0","0","0"
"2024-07-25(四)","googleplay","南非","-","1","-","-","-","-","0%","0","-","0","-","30.18","-","-","-"
"2024-07-25(四)","AppStore","比利时","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-25(四)","AppStore","土耳其","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","日本","762","15,684","22,611.78","209.95","837","5,483","5.34%","36","4.51%","1.44","27.02","81.23","1,011.68","93","1,717.34"
"2024-07-26(五)","googleplay","日本","766","5,873","8,414.27","299.8","352","1,916","5.99%","25","3.25%","1.43","23.9","87.29","612.24","35","816.21"
"2024-07-26(五)","AppStore","中国","1","59","28.89","0","2","17","3.39%","0","0%","0.49","14.44","118.3","0","0","0"
"2024-07-26(五)","googleplay","中国","3","32","48.93","0","3","8","9.38%","0","0%","1.53","16.31","130.86","0","0","0"
"2024-07-26(五)","AppStore","美国","0","15","1.99","0","1","6","6.67%","0","0%","0.13","1.99","54.86","0","0","0"
"2024-07-26(五)","googleplay","越南","1","5","-","-","-","-","0%","0","0%","0","-","63.78","-","-","-"
"2024-07-26(五)","googleplay","韩国","1","4","0","0","0","0","0%","0","0%","0","0","164.61","0","0","0"
"2024-07-26(五)","googleplay","泰国","4","7","0","0","0","1","0%","0","0%","0","0","77.81","0","0","0"
"2024-07-26(五)","AppStore","越南","0","4","0","0","0","0","0%","0","0%","0","0","77.6","0","0","0"
"2024-07-26(五)","googleplay","马来西亚","2","5","0","0","0","0","0%","0","0%","0","0","55.97","0","0","0"
"2024-07-26(五)","googleplay","美国","0","4","-","-","-","1","0%","0","0%","0","-","40.28","-","-","-"
"2024-07-26(五)","AppStore","加拿大","0","5","0","0","0","1","0%","0","0%","0","0","35.39","0","0","0"
"2024-07-26(五)","AppStore","泰国","0","2","0","0","0","0","0%","0","0%","0","0","121","0","0","0"
"2024-07-26(五)","AppStore","韩国","0","2","0","0","0","0","0%","0","0%","0","0","74.38","0","0","0"
"2024-07-26(五)","googleplay","印度尼西亚","0","2","0","0","0","0","0%","0","0%","0","-","14.3","0","0","0"
"2024-07-26(五)","AppStore","澳大利亚","0","3","0","0","0","1","0%","0","0%","0","0","45.64","0","0","0"
"2024-07-26(五)","googleplay","俄罗斯","0","3","-","-","-","-","0%","0","0%","0","-","93.59","-","-","-"
"2024-07-26(五)","AppStore","马来西亚","0","4","0","0","0","2","0%","0","0%","0","0","75.16","0","0","0"
"2024-07-26(五)","AppStore","英国","0","2","0","0","0","1","0%","0","0%","0","0","300.42","0","0","0"
"2024-07-26(五)","googleplay","墨西哥","1","3","0","0","0","1","0%","0","0%","0","0","50.16","0","0","0"
"2024-07-26(五)","googleplay","新加坡","0","2","-","-","-","-","0%","0","0%","0","-","11.84","-","-","-"
"2024-07-26(五)","googleplay","巴西","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","新加坡","0","2","0","0","0","0","0%","0","0%","0","0","38.45","0","0","0"
"2024-07-26(五)","AppStore","菲律宾","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","加拿大","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","新西兰","0","1","-","-","-","-","0%","0","0%","0","-","385.27","-","-","-"
"2024-07-26(五)","googleplay","法国","0","1","-","-","-","-","0%","0","0%","0","-","54.82","-","-","-"
"2024-07-26(五)","googleplay","多米尼加共和国","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","智利","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","德国","0","1","-","-","-","-","0%","0","0%","0","-","224.25","-","-","-"
"2024-07-26(五)","AppStore","俄罗斯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","阿根廷","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","德国","0","2","0","0","0","1","0%","0","0%","0","0","140.56","0","0","0"
"2024-07-26(五)","googleplay","菲律宾","0","2","0","0","0","2","0%","0","0%","0","0","53.57","0","0","0"
"2024-07-26(五)","AppStore","印度尼西亚","0","3","119.98","0","1","1","33.33%","0","0%","39.99","119.98","52.91","0","0","0"
"2024-07-26(五)","googleplay","秘鲁","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","澳大利亚","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","巴西","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-26(五)","googleplay","哥伦比亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","法国","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-26(五)","googleplay","厄瓜多尔","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","英国","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","意大利","0","1","-","-","-","-","0%","0","0%","0","-","157.42","-","-","-"
"2024-07-26(五)","AppStore","荷兰","0","1","-","-","-","1","0%","0","0%","0","-","52.08","-","-","-"
"2024-07-26(五)","googleplay","哥斯达黎加","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","西班牙","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","印度","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","阿根廷","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","柬埔寨","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","瑞士","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","比利时","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","西班牙","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","乌拉圭","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","蒙古","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","印度","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","埃及","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","巴拿马","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","瑞典","0","1","-","-","-","0","0%","0","0%","0","-","40.52","-","-","-"
"2024-07-26(五)","googleplay","沙特阿拉伯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","波兰","0","1","-","-","-","-","0%","0","0%","0","-","37.67","-","-","-"
"2024-07-26(五)","googleplay","危地马拉","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","巴拉圭","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","土耳其","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","多米尼加共和国","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","匈牙利","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","缅甸","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","南非","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","尼泊尔","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","阿联酋","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-26(五)","googleplay","波兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","巴拉圭","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","法属波利尼西亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","巴哈马","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","柬埔寨","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","克罗地亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","哥斯达黎加","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","阿尔及利亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","老挝","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","墨西哥","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","丹麦","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","伊拉克","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","乌克兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","白俄罗斯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","芬兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","玻利维亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","摩洛哥","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","荷兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","以色列","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","摩尔多瓦","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","阿联酋","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-26(五)","AppStore","英属维尔京群岛","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","斯里兰卡","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","意大利","0","1","-","-","-","0","0%","0","0%","0","-","29.35","-","-","-"
"2024-07-26(五)","googleplay","新西兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","缅甸","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","葡萄牙","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","挪威","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","伊朗","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","洪都拉斯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","伊拉克","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","马耳他","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","关岛","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","希腊","-","0","0","0","0","0","0%","0","-","0","0","0","0","0","0"
"2024-07-26(五)","googleplay","关岛","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-26(五)","googleplay","卡塔尔","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-26(五)","AppStore","卡塔尔","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
